date,season,normalized_season,round_number,match_number,home_team,away_team,home_goals,away_goals,official_sign,is_pleno15,official_round_id,match_id,home_team_raw,away_team_raw,home_team_normalized,away_team_normalized,home_team_canonical,away_team_canonical,mapping_status,competition,competition_type,data_quality,source,status,has_pleno15,total_matches,result_by_draw,kickoff,imported_at,prize_info_available,revenue_available
2018-02-04,2017-2018,2017-2018,36,11,Granada,Tenerife,2,1,1,false,official-2017-2018-36,official-2017-2018-36-11,Granada,Tenerife,granada,tenerife,Granada,Tenerife,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-04T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-04,2017-2018,2017-2018,36,12,Lugo,Albacete,1,1,X,false,official-2017-2018-36,official-2017-2018-36-12,Lugo,Albacete,lugo,albacete,Lugo,Albacete,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-04T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-04,2017-2018,2017-2018,36,13,Numancia,Reus Deport.,1,0,1,false,official-2017-2018-36,official-2017-2018-36-13,Numancia,Reus Deport.,numancia,reusdeport,Numancia,Reus Deport.,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-04T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-04,2017-2018,2017-2018,36,14,R. Oviedo,Sporting de Gijón,2,1,1,false,official-2017-2018-36,official-2017-2018-36-14,R. Oviedo,Sporting de Gijón,realoviedo,sporting,Real Oviedo,Sporting,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-04T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-04,2017-2018,2017-2018,36,15,Levante,Real Madrid,2,2,X,true,official-2017-2018-36,official-2017-2018-36-15,Levante,Real Madrid,levante,realmadrid,Levante,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-04T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,1,Villarreal,Alavés,1,2,2,false,official-2017-2018-37,official-2017-2018-37-1,Villarreal,Alavés,villarreal,alaves,Villarreal,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,2,Málaga,Atlético de Madrid,0,1,2,false,official-2017-2018-37,official-2017-2018-37-2,Málaga,Atlético de Madrid,malaga,atleticomadrid,Malaga,Atletico Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,3,Leganés,Eibar,0,1,2,false,official-2017-2018-37,official-2017-2018-37-3,Leganés,Eibar,leganes,eibar,Leganes,Eibar,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,4,Real Madrid,Real Sociedad,5,2,1,false,official-2017-2018-37,official-2017-2018-37-4,Real Madrid,Real Sociedad,realmadrid,realsociedad,Real Madrid,Real Sociedad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,5,Sevilla,Girona,1,0,1,false,official-2017-2018-37,official-2017-2018-37-5,Sevilla,Girona,sevilla,girona,Sevilla,Girona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,6,Celta,Espanyol,2,2,X,false,official-2017-2018-37,official-2017-2018-37-6,Celta,Espanyol,celta,espanyol,Celta,Espanyol,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,7,Valencia,Levante,3,1,1,false,official-2017-2018-37,official-2017-2018-37-7,Valencia,Levante,valencia,levante,Valencia,Levante,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,8,Cádiz,R. Oviedo,2,1,1,false,official-2017-2018-37,official-2017-2018-37-8,Cádiz,R. Oviedo,cadiz,realoviedo,Cadiz,Real Oviedo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,9,Almería,Osasuna,0,1,2,false,official-2017-2018-37,official-2017-2018-37-9,Almería,Osasuna,almeria,osasuna,Almeria,Osasuna,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,10,Albacete,C. Gimnastic,0,1,2,false,official-2017-2018-37,official-2017-2018-37-10,Albacete,C. Gimnastic,albacete,cgimnastic,Albacete,C. Gimnastic,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,11,Huesca,Cultural Leonesa,1,0,1,false,official-2017-2018-37,official-2017-2018-37-11,Huesca,Cultural Leonesa,huesca,culturalleonesa,Huesca,Cultural Leonesa,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,12,Reus Deport.,Lorca,3,0,1,false,official-2017-2018-37,official-2017-2018-37-12,Reus Deport.,Lorca,reusdeport,lorca,Reus Deport.,Lorca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,13,Tenerife,Córdoba,5,1,1,false,official-2017-2018-37,official-2017-2018-37-13,Tenerife,Córdoba,tenerife,cordoba,Tenerife,Cordoba,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,14,R. Zaragoza,Lugo,2,0,1,false,official-2017-2018-37,official-2017-2018-37-14,R. Zaragoza,Lugo,zaragoza,lugo,Zaragoza,Lugo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-11,2017-2018,2017-2018,37,15,Barcelona,Getafe,0,0,X,true,official-2017-2018-37,official-2017-2018-37-15,Barcelona,Getafe,barcelona,getafe,Barcelona,Getafe,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-11T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,1,Juventus,Tottenham,2,2,X,false,official-2017-2018-38,official-2017-2018-38-1,Juventus,Tottenham,juventus,tottenham,Juventus,Tottenham,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,2,Porto,Liverpool,0,5,2,false,official-2017-2018-38,official-2017-2018-38-2,Porto,Liverpool,porto,liverpool,Porto,Liverpool,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,3,Real Madrid,PSG,3,1,1,false,official-2017-2018-38,official-2017-2018-38-3,Real Madrid,PSG,realmadrid,parissg,Real Madrid,Paris SG,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,4,Astana,Sporting,1,3,2,false,official-2017-2018-38,official-2017-2018-38-4,Astana,Sporting,astana,sporting,Astana,Sporting,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,5,B. Dortmund,Atalanta,3,2,1,false,official-2017-2018-38,official-2017-2018-38-5,B. Dortmund,Atalanta,bdortmund,atalanta,B. Dortmund,Atalanta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,6,Ludogorets Razgrad,Milan,0,3,2,false,official-2017-2018-38,official-2017-2018-38-6,Ludogorets Razgrad,Milan,ludogoretsrazgrad,milan,Ludogorets Razgrad,Milan,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,7,Ostersunds,Arsenal,0,3,2,false,official-2017-2018-38,official-2017-2018-38-7,Ostersunds,Arsenal,ostersunds,arsenal,Ostersunds,Arsenal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,8,Real Sociedad,Salzburgo,2,2,X,false,official-2017-2018-38,official-2017-2018-38-8,Real Sociedad,Salzburgo,realsociedad,salzburgo,Real Sociedad,Salzburgo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,9,Spartak Moscú,Athletic de Bilbao,1,3,2,false,official-2017-2018-38,official-2017-2018-38-9,Spartak Moscú,Athletic de Bilbao,spartakmoscu,athletic,Spartak Moscú,Athletic Club,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,10,Celtic,Zenit S. P.,1,0,1,false,official-2017-2018-38,official-2017-2018-38-10,Celtic,Zenit S. P.,celtic,zenitsp,Celtic,Zenit S. P.,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,11,Copenhague,Atlético de Madrid,1,4,2,false,official-2017-2018-38,official-2017-2018-38-11,Copenhague,Atlético de Madrid,copenhague,atleticomadrid,Copenhague,Atletico Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,12,Lyon,Villarreal,3,1,1,false,official-2017-2018-38,official-2017-2018-38-12,Lyon,Villarreal,lyon,villarreal,Lyon,Villarreal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,13,Nápoles,Leipzig,1,3,2,false,official-2017-2018-38,official-2017-2018-38-13,Nápoles,Leipzig,napoles,leipzig,Nápoles,Leipzig,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,14,R. Bucarest,Lazio,1,0,1,false,official-2017-2018-38,official-2017-2018-38-14,R. Bucarest,Lazio,rbucarest,lazio,R. Bucarest,Lazio,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-14,2017-2018,2017-2018,38,15,Basel,Manchester City,0,4,2,true,official-2017-2018-38,official-2017-2018-38-15,Basel,Manchester City,basel,manchestercity,Basel,Manchester City,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-14T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,1,Las Palmas,Sevilla,1,2,2,false,official-2017-2018-39,official-2017-2018-39-1,Las Palmas,Sevilla,laspalmas,sevilla,Las Palmas,Sevilla,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,2,Alavés,Deportivo,1,0,1,false,official-2017-2018-39,official-2017-2018-39-2,Alavés,Deportivo,alaves,deportivo,Alaves,Deportivo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,3,Málaga,Valencia,1,2,2,false,official-2017-2018-39,official-2017-2018-39-3,Málaga,Valencia,malaga,valencia,Malaga,Valencia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,4,Real Sociedad,Levante,3,0,1,false,official-2017-2018-39,official-2017-2018-39-4,Real Sociedad,Levante,realsociedad,levante,Real Sociedad,Levante,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,5,Atlético de Madrid,Athletic de Bilbao,2,0,1,false,official-2017-2018-39,official-2017-2018-39-5,Atlético de Madrid,Athletic de Bilbao,atleticomadrid,athletic,Atletico Madrid,Athletic Club,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,6,Espanyol,Villarreal,1,1,X,false,official-2017-2018-39,official-2017-2018-39-6,Espanyol,Villarreal,espanyol,villarreal,Espanyol,Villarreal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,7,Betis,Real Madrid,3,5,2,false,official-2017-2018-39,official-2017-2018-39-7,Betis,Real Madrid,betis,realmadrid,Betis,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,8,Alcorcón,Tenerife,1,1,X,false,official-2017-2018-39,official-2017-2018-39-8,Alcorcón,Tenerife,alcorcon,tenerife,Alcorcon,Tenerife,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,9,R. Oviedo,Albacete,0,0,X,false,official-2017-2018-39,official-2017-2018-39-9,R. Oviedo,Albacete,realoviedo,albacete,Real Oviedo,Albacete,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,10,Lorca,Sporting de Gijón,0,0,X,false,official-2017-2018-39,official-2017-2018-39-10,Lorca,Sporting de Gijón,lorca,sporting,Lorca,Sporting,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,11,C. Gimnastic,R. Zaragoza,0,2,2,false,official-2017-2018-39,official-2017-2018-39-11,C. Gimnastic,R. Zaragoza,cgimnastic,zaragoza,C. Gimnastic,Zaragoza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,12,Córdoba,Granada,1,2,2,false,official-2017-2018-39,official-2017-2018-39-12,Córdoba,Granada,cordoba,granada,Cordoba,Granada,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,13,Numancia,Cádiz,1,0,1,false,official-2017-2018-39,official-2017-2018-39-13,Numancia,Cádiz,numancia,cadiz,Numancia,Cadiz,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,14,Cultural Leonesa,Rayo Vallecano,2,3,2,false,official-2017-2018-39,official-2017-2018-39-14,Cultural Leonesa,Rayo Vallecano,culturalleonesa,rayovallecano,Cultural Leonesa,Rayo Vallecano,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-18,2017-2018,2017-2018,39,15,Eibar,Barcelona,0,2,2,true,official-2017-2018-39,official-2017-2018-39-15,Eibar,Barcelona,eibar,barcelona,Eibar,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-18T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,1,Bayern M.,Besiktas,5,0,1,false,official-2017-2018-40,official-2017-2018-40-1,Bayern M.,Besiktas,bayernm,besiktas,Bayern M.,Besiktas,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,2,Chelsea,Barcelona,1,1,X,false,official-2017-2018-40,official-2017-2018-40-2,Chelsea,Barcelona,chelsea,barcelona,Chelsea,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,3,Shakhtar,Roma,2,1,1,false,official-2017-2018-40,official-2017-2018-40-3,Shakhtar,Roma,shakhtar,roma,Shakhtar,Roma,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,4,Sevilla,Manch. United,0,0,X,false,official-2017-2018-40,official-2017-2018-40-4,Sevilla,Manch. United,sevilla,manchunited,Sevilla,Manch. United,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,5,Sporting,Astana,3,3,X,false,official-2017-2018-40,official-2017-2018-40-5,Sporting,Astana,sporting,astana,Sporting,Astana,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,6,Lazio,Steaua,5,1,1,false,official-2017-2018-40,official-2017-2018-40-6,Lazio,Steaua,lazio,steaua,Lazio,Steaua,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,7,Villarreal,Lyon,0,1,2,false,official-2017-2018-40,official-2017-2018-40-7,Villarreal,Lyon,villarreal,lyon,Villarreal,Lyon,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,8,Leipzig,Nápoles,0,2,2,false,official-2017-2018-40,official-2017-2018-40-8,Leipzig,Nápoles,leipzig,napoles,Leipzig,Nápoles,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,9,Zenit S. P.,Celtic,3,0,1,false,official-2017-2018-40,official-2017-2018-40-9,Zenit S. P.,Celtic,zenitsp,celtic,Zenit S. P.,Celtic,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,10,Arsenal,Ostersunds,1,2,2,false,official-2017-2018-40,official-2017-2018-40-10,Arsenal,Ostersunds,arsenal,ostersunds,Arsenal,Ostersunds,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,11,Milan,Ludogorets Razgrad,1,0,1,false,official-2017-2018-40,official-2017-2018-40-11,Milan,Ludogorets Razgrad,milan,ludogoretsrazgrad,Milan,Ludogorets Razgrad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,12,Salzburgo,Real Sociedad,2,1,1,false,official-2017-2018-40,official-2017-2018-40-12,Salzburgo,Real Sociedad,salzburgo,realsociedad,Salzburgo,Real Sociedad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,13,Athletic de Bilbao,Spartak Moscú,1,2,2,false,official-2017-2018-40,official-2017-2018-40-13,Athletic de Bilbao,Spartak Moscú,athletic,spartakmoscu,Athletic Club,Spartak Moscú,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,14,Atalanta,B. Dortmund,1,1,X,false,official-2017-2018-40,official-2017-2018-40-14,Atalanta,B. Dortmund,atalanta,bdortmund,Atalanta,B. Dortmund,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-21,2017-2018,2017-2018,40,15,Atlético de Madrid,Copenhague,1,0,1,true,official-2017-2018-40,official-2017-2018-40-15,Atlético de Madrid,Copenhague,atleticomadrid,copenhague,Atletico Madrid,Copenhague,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-21T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-25,2017-2018,2017-2018,41,1,Celta,Eibar,2,0,1,false,official-2017-2018-41,official-2017-2018-41-1,Celta,Eibar,celta,eibar,Celta,Eibar,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-25T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-25,2017-2018,2017-2018,41,2,Real Madrid,Alavés,4,0,1,false,official-2017-2018-41,official-2017-2018-41-2,Real Madrid,Alavés,realmadrid,alaves,Real Madrid,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-25T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-25,2017-2018,2017-2018,41,3,Leganés,Las Palmas,0,0,X,false,official-2017-2018-41,official-2017-2018-41-3,Leganés,Las Palmas,leganes,laspalmas,Leganes,Las Palmas,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-25T00:00,2026-06-18T06:17:36.532926Z,false,false
2018-02-25,2017-2018,2017-2018,41,4,Villarreal,Getafe,1,0,1,false,official-2017-2018-41,official-2017-2018-41-4,Villarreal,Getafe,villarreal,getafe,Villarreal,Getafe,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2018-02-25T00:00,2026-06-18T06:17:36.532926Z,false,false
